Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Tracy Walker III,9,4,0,1,1,0,0,0,1,23.0,23.0,1.7%,FA,18,2021
2,Patrick Peterson,6,1,0,1,1,0,0,1,1,22.3,22.3,0.8%,FA,18,2021
3,Antoine Winfield Jr.,6,2,1,0,0,0,1,0,1,21.0,21.0,70.3%,TB,18,2021
4,Bobby McCain,0,0,0,3,2,0,0,1,1,20.5,20.5,0.0%,FA,18,2021
5,Jordan Poyer,3,1,2,0,0,0,0,0,1,18.3,18.3,26.5%,MIA,18,2021
6,Michael Ojemudia,8,3,0,2,0,0,0,0,1,17.3,17.3,0.0%,ARI,18,2021
7,Taylor Rapp,6,2,0,1,1,0,0,0,1,17.0,17.0,7.9%,BUF,18,2021
8,Xavien Howard,3,0,0,1,1,0,0,1,1,17.0,17.0,1.3%,FA,18,2021
9,Nasir Adderley,7,3,0,0,0,1,0,0,1,16.8,16.8,0.7%,FA,18,2021
10,Kenny Moore II,8,2,0,0,0,0,0,0,1,16.0,16.0,29.4%,IND,18,2021
11,Kevon Seymour,3,0,1,0,0,0,0,0,1,16.0,16.0,0.0%,FA,18,2021
12,Brandon Facyson,7,0,0,2,0,0,0,0,1,16.0,16.0,0.6%,LV,18,2021
13,Adrian Phillips,9,1,0,1,0,0,0,0,1,15.8,15.8,0.6%,FA,18,2021
14,Logan Ryan,5,2,1,0,0,0,0,0,1,15.5,15.5,1.3%,FA,18,2021
15,Jalen Thompson,4,2,0,2,1,0,0,0,1,15.5,15.5,16.8%,ARI,18,2021
16,Emmanuel Moseley,5,1,0,1,1,0,0,0,1,14.8,14.8,1.2%,DET,18,2021
17,Trayvon Henderson,2,2,0,0,0,0,1,1,1,14.5,14.5,0.0%,FA,18,2021
18,Tyson Campbell,6,2,0,1,0,0,0,0,1,14.5,14.5,17.2%,JAC,18,2021
19,Cameron Dantzler Sr.,8,1,0,1,0,0,0,0,1,14.3,14.3,0.0%,FA,18,2021
20,Paulson Adebo,3,2,0,2,1,0,0,0,1,14.0,14.0,27.7%,NO,18,2021
21,Terrell Edmunds,3,0,0,3,1,0,0,0,1,14.0,14.0,1.1%,JAC,18,2021
22,Cameron Sutton,5,0,0,1,1,0,0,0,1,14.0,14.0,0.2%,PIT,18,2021
23,Casey Hayward Jr.,3,0,0,3,1,0,0,0,1,14.0,14.0,0.0%,FA,18,2021
24,Josh Jones,6,4,0,1,0,0,0,0,1,13.5,13.5,0.0%,FA,18,2021
25,Jalen Ramsey,3,0,0,1,1,0,0,0,1,13.5,13.5,18.5%,MIA,18,2021
26,Josiah Scott,4,1,1,0,0,0,0,0,1,13.3,13.3,1.0%,PIT,18,2021
27,Nate Hobbs,5,2,0,1,0,0,0,0,1,13.0,13.0,33.1%,LV,18,2021
28,Dontae Johnson,8,1,0,0,0,0,0,0,1,12.8,12.8,0.0%,FA,18,2021
29,Shawn Williams,6,5,0,0,0,0,0,0,1,12.8,12.8,10.0%,FA,18,2021
30,Will Harris,8,1,0,0,0,0,0,0,1,12.8,12.8,0.0%,NO,18,2021
31,Ifeatu Melifonwu,4,1,0,1,0,0,1,0,1,12.3,12.3,5.7%,DET,18,2021
32,Derwin James Jr.,4,5,0,0,0,0,0,0,1,12.3,12.3,75.7%,LAC,18,2021
