Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,George Kittle,6,9,98,16.3,34,2,1,0,0,0,0,1,21.8,21.8,97.3%,SF,7,2022
2,Juwan Johnson,5,5,32,6.4,17,0,2,0,0,0,0,1,20.2,20.2,9.8%,NO,7,2022
3,Travis Kelce,6,8,98,16.3,27,2,0,0,0,0,0,1,15.8,15.8,99.9%,KC,7,2022
4,Pat Freiermuth,8,9,75,9.4,21,1,0,0,0,0,0,1,15.5,15.5,60.5%,PIT,7,2022
5,David Njoku,7,7,71,10.1,22,1,0,0,0,0,0,1,14.1,14.1,94.0%,CLE,7,2022
6,Gerald Everett,5,9,63,12.6,24,1,0,0,0,0,0,1,11.3,11.3,23.5%,CHI,7,2022
7,Greg Dulcich,6,9,51,8.5,16,0,0,0,0,0,0,1,11.1,11.1,4.0%,DEN,7,2022
8,Hayden Hurst,6,8,48,8.0,14,0,0,0,0,0,0,1,10.8,10.8,2.3%,LAC,7,2022
9,Evan Engram,4,7,67,16.8,28,1,0,0,0,0,0,1,10.7,10.7,97.0%,JAC,7,2022
10,Cade Otton,4,5,64,16.0,35,2,0,0,0,0,0,1,10.4,10.4,16.7%,TB,7,2022
11,Taysom Hill,1,1,3,3.0,3,0,1,3,9,0,0,1,10.1,10.1,36.8%,NO,7,2022
12,Tommy Tremble,1,1,29,29.0,29,1,1,0,0,0,0,1,9.9,9.9,0.4%,CAR,7,2022
13,Dalton Schultz,5,5,49,9.8,15,0,0,0,0,0,0,1,9.9,9.9,77.7%,HOU,7,2022
14,Jordan Akins,3,4,68,22.7,39,2,0,0,0,0,0,1,9.8,9.8,0.1%,CLE,7,2022
15,Brock Wright,4,4,57,14.3,23,1,0,0,0,0,0,1,9.7,9.7,0.2%,DET,7,2022
16,T.J. Hockenson,4,5,48,12.0,16,0,0,0,0,0,0,1,8.8,8.8,81.3%,MIN,7,2022
17,Austin Hooper,3,3,56,18.7,23,1,0,0,0,0,0,1,8.6,8.6,0.4%,NE,7,2022
18,Peyton Hendershot,2,2,5,2.5,3,0,1,0,0,0,0,1,8.5,8.5,0.1%,DAL,7,2022
19,Will Dissly,4,4,45,11.3,16,0,0,0,0,0,0,1,8.5,8.5,0.3%,LAC,7,2022
20,Robert Tonyan,3,4,32,10.7,19,0,0,0,0,0,0,1,6.2,6.2,0.1%,MIN,7,2022
21,Tyler Conklin,4,6,22,5.5,8,0,0,0,0,0,0,1,6.2,6.2,18.4%,NYJ,7,2022
22,Zach Ertz,2,4,21,10.5,15,0,0,0,0,0,0,1,6.1,6.1,3.7%,WAS,7,2022
23,Foster Moreau,3,5,28,9.3,17,0,0,0,0,0,0,1,5.8,5.8,0.1%,NO,7,2022
24,Armani Rogers,3,3,28,9.3,17,0,0,0,0,0,0,1,5.8,5.8,0.0%,WAS,7,2022
25,Mike Gesicki,3,7,27,9.0,18,0,0,0,0,0,0,1,5.7,5.7,2.3%,CIN,7,2022
26,Cole Kmet,2,3,32,16.0,26,1,0,0,0,0,0,1,5.2,5.2,72.3%,CHI,7,2022
27,Chris Myarick,2,2,21,10.5,11,0,0,0,0,0,0,1,4.1,4.1,0.0%,FA,7,2022
28,Eric Tomlinson,2,2,21,10.5,13,0,0,0,0,0,0,1,4.1,4.1,0.0%,IND,7,2022
