Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Danielle Hunter,6,2,3.0,0,0,0,0,0,1,30.0,30.0,52.9%,HOU,14,2019
2,Joey Bosa,4,0,2.0,0,0,0,0,0,1,21.5,21.5,16.3%,LAC,14,2019
3,Sheldon Richardson,4,3,1.0,0,0,0,0,0,1,17.3,17.3,1.0%,FA,14,2019
4,Vinny Curry,2,0,2.0,0,0,0,0,0,1,16.0,16.0,0.0%,FA,14,2019
5,Carl Lawson,4,1,1.0,0,0,0,0,0,1,15.8,15.8,0.0%,FA,14,2019
6,Jeffery Simmons,3,2,1.0,0,0,0,0,0,1,15.0,15.0,28.2%,TEN,14,2019
7,Frank Clark,3,1,1.0,0,0,0,0,0,1,14.3,14.3,0.0%,FA,14,2019
8,Dante Fowler Jr.,2,2,1.5,0,0,0,0,0,1,13.0,13.0,3.7%,WAS,14,2019
9,Jaylon Ferguson,2,1,1.0,0,0,0,0,0,1,12.8,12.8,0.0%,FA,14,2019
10,Aaron Donald,1,1,1.5,1,0,0,0,0,1,12.3,12.3,11.6%,FA,14,2019
11,Kenny Clark,2,1,1.5,0,0,0,0,0,1,12.3,12.3,9.2%,GB,14,2019
12,Vernon Butler,2,0,1.0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,14,2019
13,Justin Houston,2,3,1.0,0,0,0,0,0,1,11.8,11.8,0.0%,FA,14,2019
14,Larry Ogunjobi,4,5,0.5,0,0,0,0,0,1,11.8,11.8,2.3%,PIT,14,2019
15,Leonard Williams,5,0,0.0,1,0,0,0,0,1,11.5,11.5,11.1%,SEA,14,2019
16,Matt Ioannidis,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,14,2019
17,Michael Bennett,2,2,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,14,2019
18,Daron Payne,3,0,1.0,0,0,0,0,0,1,11.0,11.0,15.4%,WAS,14,2019
19,Carlos Dunlap II,5,0,0.0,2,0,0,0,0,1,10.5,10.5,3.0%,FA,14,2019
20,Cameron Heyward,2,1,1.0,0,0,0,0,0,1,10.3,10.3,23.1%,PIT,14,2019
