Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jamal Adams,4,0,3.0,0,0,0,0,0,1,25.5,25.5,3.5%,FA,11,2019
2,Troy Hill,6,0,1.0,3,1,0,0,0,1,25.0,25.0,2.4%,CAR,11,2019
3,Juston Burris,4,1,1.0,1,1,1,0,0,1,21.3,21.3,0.0%,FA,11,2019
4,Budda Baker,12,1,0.0,0,0,0,0,0,1,21.3,21.3,36.4%,ARI,11,2019
5,Kenny Moore II,8,0,1.0,1,0,0,0,0,1,20.0,20.0,29.4%,IND,11,2019
6,Marcus Williams,4,0,0.0,2,1,0,0,1,1,20.0,20.0,7.4%,BAL,11,2019
7,Desmond Trufant,6,1,0.0,1,1,0,0,0,1,18.8,18.8,0.0%,FA,11,2019
8,Rock Ya-Sin,5,1,0.0,1,1,0,0,0,1,17.3,17.3,0.6%,SF,11,2019
9,Daniel Sorensen,6,2,0.0,1,1,0,0,0,1,17.0,17.0,0.0%,FA,11,2019
10,Ricardo Allen,4,2,0.0,3,1,0,0,0,1,17.0,17.0,0.0%,FA,11,2019
11,Eddie Jackson,4,2,0.0,0,0,1,0,0,1,16.5,16.5,3.5%,FA,11,2019
12,Morgan Burnett,3,2,0.0,2,1,0,0,0,1,16.5,16.5,0.0%,FA,11,2019
13,Nik Needham,6,0,0.0,2,0,1,0,0,1,16.0,16.0,0.2%,MIA,11,2019
14,Trayvon Mullen Jr.,5,0,0.0,2,1,0,0,0,1,15.5,15.5,0.0%,BAL,11,2019
15,D.J. Reed Jr.,1,0,0.0,0,0,1,1,1,1,15.5,15.5,10.3%,NYJ,11,2019
16,D.J. Hayden,6,0,1.0,0,0,0,0,0,1,15.5,15.5,0.0%,FA,11,2019
17,Tyrann Mathieu,4,4,0.0,1,1,0,0,0,1,15.5,15.5,9.9%,NO,11,2019
18,Tre Boston,7,1,0.0,1,0,0,0,0,1,15.3,15.3,1.0%,FA,11,2019
19,Taylor Rapp,7,1,0.0,1,0,0,0,0,1,15.3,15.3,7.9%,BUF,11,2019
20,Jamal Perry,7,3,0.0,0,0,0,0,0,1,15.3,15.3,0.0%,FA,11,2019
21,Andrew Sendejo,4,3,0.0,1,1,0,0,0,1,14.8,14.8,0.0%,FA,11,2019
